,id,name,Crimes Total,Robbery,Street Robbery,Physical Injuries Total,Dangerous Injuries,Threats and Stalking,Theft Total,Theft of Cars,Theft From Cars,Theft of Bicycle,Burglary,Arson Total,Arson Starting,Damage to Property Total,Damage to Property by Graffiti,Drug Offences,Neighborhood Crimes,Year
332,104009,Mahlsdorf,4555.0,15.0,7.0,272.0,47.0,123.0,2406.0,156.0,396.0,465.0,450.0,25.0,11.0,584.0,200.0,33.0,664.0,2015
333,104009,Mahlsdorf,4818.0,25.0,18.0,294.0,36.0,151.0,2420.0,118.0,370.0,460.0,431.0,7.0,4.0,470.0,162.0,39.0,643.0,2016
334,104009,Mahlsdorf,4585.0,32.0,11.0,357.0,67.0,159.0,1904.0,71.0,304.0,350.0,272.0,7.0,0.0,689.0,293.0,42.0,735.0,2017
335,104009,Mahlsdorf,4474.0,21.0,10.0,391.0,66.0,152.0,1967.0,62.0,474.0,464.0,235.0,3.0,3.0,561.0,166.0,45.0,824.0,2018
336,104009,Mahlsdorf,4361.0,7.0,7.0,291.0,58.0,133.0,1579.0,123.0,291.0,267.0,291.0,31.0,14.0,646.0,191.0,99.0,663.0,2019
337,104009,Mahlsdorf,4479.0,37.0,27.0,403.0,68.0,145.0,1861.0,115.0,271.0,355.0,281.0,14.0,7.0,541.0,142.0,95.0,738.0,2020
338,104009,Mahlsdorf,4513.0,30.0,27.0,306.0,54.0,218.0,1780.0,71.0,295.0,312.0,208.0,47.0,17.0,645.0,134.0,91.0,715.0,2021
339,104009,Mahlsdorf,5213.551278671240,69.20643290271550,32.95544423938840,342.7366200896390,49.43316635908250,194.43712101239100,2432.11178486686,115.34405483785900,411.94305299235400,336.14553124176100,266.9390983390460,36.250988663327200,6.5910888478776700,603.0846295808070,181.25494331663600,69.20643290271550,823.8861059847090,2022
340,113007,Alt-Lichtenberg,15670.0,123.0,72.0,1349.0,354.0,398.0,7371.0,239.0,1218.0,661.0,203.0,68.0,36.0,1365.0,350.0,195.0,3196.0,2013
341,113007,Alt-Lichtenberg,15365.0,144.0,76.0,1130.0,295.0,329.0,7898.0,382.0,1583.0,877.0,238.0,42.0,26.0,1103.0,253.0,166.0,2842.0,2014
342,113007,Alt-Lichtenberg,15087.0,128.0,71.0,1231.0,320.0,370.0,7458.0,256.0,1153.0,879.0,342.0,89.0,46.0,1317.0,391.0,132.0,2918.0,2015
343,113007,Alt-Lichtenberg,17166.0,156.0,80.0,1621.0,388.0,418.0,8943.0,308.0,1177.0,1061.0,315.0,90.0,50.0,1306.0,308.0,186.0,3425.0,2016
344,113007,Alt-Lichtenberg,15911.0,75.0,36.0,1617.0,368.0,430.0,7543.0,277.0,1255.0,720.0,215.0,81.0,39.0,1359.0,381.0,205.0,2953.0,2017
345,113007,Alt-Lichtenberg,15105.0,105.0,66.0,1525.0,364.0,361.0,7413.0,220.0,886.0,813.0,131.0,89.0,36.0,1145.0,276.0,259.0,3218.0,2018
346,113007,Alt-Lichtenberg,14911.0,211.0,151.0,1595.0,355.0,442.0,6584.0,298.0,788.0,669.0,102.0,122.0,67.0,1361.0,279.0,307.0,3295.0,2019
347,113007,Alt-Lichtenberg,16117.0,155.0,73.0,1707.0,463.0,527.0,7286.0,127.0,803.0,783.0,108.0,89.0,29.0,1684.0,333.0,279.0,3619.0,2020
348,113007,Alt-Lichtenberg,14498.0,124.0,67.0,1319.0,344.0,526.0,5987.0,188.0,1001.0,682.0,86.0,166.0,51.0,1724.0,370.0,395.0,3033.0,2021
349,113007,Alt-Lichtenberg,15777.563212841700,93.5369018164263,45.25979120149660,1623.317844427010,413.3727596403360,509.92698087019500,7558.385130649930,265.52410838211300,1071.1483917687500,841.8321163478370,165.95256773882100,202.1604007000180,60.346388268662100,1532.798262024020,377.16492667913800,280.61070544927900,3379.3977430450800,2022
350,45009,Halensee,14669.0,133.0,51.0,962.0,207.0,461.0,6866.0,371.0,1431.0,1087.0,551.0,55.0,27.0,1267.0,469.0,344.0,2878.0,2013
351,45009,Halensee,15217.0,139.0,69.0,951.0,208.0,508.0,6873.0,273.0,1290.0,805.0,562.0,31.0,23.0,974.0,200.0,304.0,2822.0,2014
352,45009,Halensee,16282.0,107.0,53.0,846.0,179.0,381.0,8726.0,267.0,1356.0,1131.0,606.0,30.0,19.0,952.0,179.0,209.0,3154.0,2015
353,45009,Halensee,14160.0,110.0,53.0,809.0,204.0,412.0,7830.0,268.0,1493.0,888.0,310.0,34.0,11.0,729.0,79.0,155.0,2524.0,2016
354,45009,Halensee,13256.0,108.0,48.0,706.0,123.0,346.0,6862.0,290.0,1167.0,806.0,279.0,26.0,19.0,832.0,178.0,130.0,2333.0,2017
355,45009,Halensee,13336.0,138.0,51.0,931.0,178.0,353.0,6908.0,204.0,905.0,844.0,251.0,47.0,29.0,753.0,142.0,145.0,3021.0,2018
356,45009,Halensee,13016.0,90.0,50.0,1096.0,205.0,377.0,6431.0,205.0,1056.0,880.0,338.0,57.0,36.0,992.0,75.0,187.0,3007.0,2019
357,45009,Halensee,13173.0,75.0,40.0,952.0,190.0,277.0,7258.0,165.0,1804.0,877.0,248.0,25.0,14.0,1110.0,133.0,212.0,2946.0,2020
358,45009,Halensee,13620.0,109.0,58.0,773.0,214.0,421.0,7087.0,239.0,1647.0,812.0,225.0,58.0,36.0,958.0,189.0,319.0,3497.0,2021
359,45009,Halensee,12472.00995201710,95.96587879864940,63.977252532432900,906.344410876133,216.81180024880000,511.8180202594630,5875.244357561760,206.1489248267280,1155.1448373911500,781.9441976186250,270.1261773591610,53.31437711036080,14.217167229429500,1101.830460280790,145.72596410165300,202.5946330193710,2754.576150701970,2022
360,25008,Frankfurter Allee Süd FK,18077.0,230.0,144.0,1842.0,618.0,308.0,8313.0,188.0,604.0,1294.0,304.0,118.0,55.0,2522.0,669.0,958.0,4339.0,2013
361,25008,Frankfurter Allee Süd FK,21255.0,329.0,230.0,1836.0,627.0,331.0,10642.0,139.0,706.0,1738.0,296.0,89.0,39.0,2335.0,449.0,1325.0,4294.0,2014
362,25008,Frankfurter Allee Süd FK,24917.0,395.0,204.0,2164.0,760.0,330.0,11924.0,132.0,744.0,1408.0,247.0,69.0,24.0,2184.0,837.0,3016.0,4825.0,2015
363,25008,Frankfurter Allee Süd FK,21048.0,264.0,142.0,1905.0,524.0,328.0,9922.0,112.0,614.0,1615.0,216.0,100.0,46.0,2385.0,874.0,1933.0,4677.0,2016
364,25008,Frankfurter Allee Süd FK,17808.0,148.0,94.0,1770.0,691.0,365.0,7275.0,107.0,642.0,1165.0,252.0,57.0,12.0,1983.0,726.0,1882.0,3972.0,2017
365,25008,Frankfurter Allee Süd FK,18123.0,182.0,121.0,1804.0,639.0,338.0,6872.0,65.0,594.0,1349.0,195.0,57.0,19.0,1931.0,636.0,2174.0,3578.0,2018
366,25008,Frankfurter Allee Süd FK,19810.0,207.0,142.0,1760.0,630.0,297.0,7593.0,83.0,454.0,1372.0,126.0,68.0,28.0,1939.0,615.0,2436.0,4725.0,2019
367,25008,Frankfurter Allee Süd FK,16441.0,166.0,106.0,1413.0,443.0,285.0,6168.0,60.0,447.0,1114.0,153.0,126.0,33.0,2522.0,691.0,2207.0,4215.0,2020
368,25008,Frankfurter Allee Süd FK,13345.0,132.0,73.0,1246.0,326.0,393.0,4936.0,49.0,473.0,1001.0,74.0,82.0,22.0,2051.0,562.0,1108.0,3084.0,2021
369,25008,Frankfurter Allee Süd FK,14530.82728178840,177.98661540652100,117.47116616830400,1518.225829417630,507.2618539085860,521.5007831411080,6062.22412074612,80.09397693293460,521.5007831411080,1322.4405524704500,96.11277231952160,78.31411077886940,17.798661540652100,1843.941335611560,628.2927523850210,1131.9948739854800,3593.5497650576700,2022
370,14009,Parkviertel,15274.0,198.0,85.0,1597.0,479.0,609.0,6514.0,160.0,1182.0,665.0,361.0,66.0,38.0,1179.0,189.0,505.0,3880.0,2013
371,14009,Parkviertel,16046.0,206.0,106.0,1449.0,349.0,529.0,7706.0,134.0,1049.0,813.0,407.0,60.0,18.0,1031.0,113.0,425.0,3792.0,2014
372,14009,Parkviertel,16095.0,184.0,100.0,1534.0,402.0,486.0,8119.0,125.0,1216.0,778.0,286.0,70.0,36.0,1119.0,204.0,436.0,3383.0,2015
373,14009,Parkviertel,16082.0,142.0,71.0,1526.0,383.0,496.0,8377.0,140.0,1239.0,814.0,267.0,44.0,24.0,1326.0,234.0,456.0,3815.0,2016
374,14009,Parkviertel,14358.0,181.0,98.0,1645.0,347.0,566.0,6241.0,114.0,1055.0,627.0,282.0,57.0,26.0,1105.0,284.0,437.0,3429.0,2017
375,14009,Parkviertel,13464.0,121.0,56.0,1631.0,396.0,526.0,5823.0,134.0,955.0,786.0,191.0,65.0,19.0,1221.0,247.0,271.0,3272.0,2018
376,14009,Parkviertel,13158.0,127.0,88.0,1474.0,339.0,464.0,5701.0,97.0,967.0,552.0,244.0,69.0,28.0,1103.0,183.0,309.0,3127.0,2019
377,14009,Parkviertel,13055.0,130.0,65.0,1382.0,341.0,500.0,5518.0,102.0,919.0,482.0,198.0,70.0,30.0,1139.0,135.0,545.0,3075.0,2020
378,14009,Parkviertel,12099.0,123.0,68.0,1384.0,397.0,648.0,4615.0,86.0,1029.0,513.0,119.0,86.0,18.0,1093.0,99.0,434.0,3063.0,2021
379,14009,Parkviertel,14384.918475303100,141.49813875525200,76.19130548359710,1576.0715762892700,450.6171495744170,742.3210048544750,6759.257243616260,167.6208720639140,1534.7105818838800,890.3498269368920,161.09018873674800,91.42956658031650,32.65341663582730,1047.0862267888600,100.13714434987000,374.42584409082,4506.171495744170,2022
380,64007,Zehlendorf Südwest,9412.0,70.0,31.0,627.0,125.0,288.0,5022.0,187.0,1613.0,499.0,604.0,23.0,8.0,1036.0,413.0,113.0,1558.0,2013
381,64007,Zehlendorf Südwest,9397.0,70.0,54.0,487.0,93.0,237.0,4893.0,269.0,1195.0,557.0,619.0,47.0,12.0,1148.0,397.0,86.0,1436.0,2014
382,64007,Zehlendorf Südwest,8976.0,58.0,27.0,524.0,113.0,237.0,4606.0,179.0,858.0,757.0,528.0,23.0,4.0,1216.0,423.0,66.0,1321.0,2015
383,64007,Zehlendorf Südwest,8801.0,35.0,4.0,592.0,127.0,300.0,4416.0,165.0,872.0,600.0,442.0,58.0,23.0,1099.0,380.0,115.0,1441.0,2016
384,64007,Zehlendorf Südwest,8129.0,53.0,23.0,515.0,135.0,316.0,3739.0,132.0,640.0,651.0,312.0,64.0,26.0,1192.0,568.0,49.0,1381.0,2017
385,64007,Zehlendorf Südwest,7495.0,19.0,11.0,576.0,134.0,178.0,3344.0,104.0,810.0,528.0,182.0,104.0,41.0,1167.0,550.0,97.0,1100.0,2018
386,64007,Zehlendorf Südwest,7746.0,48.0,30.0,523.0,141.0,271.0,3174.0,141.0,541.0,523.0,352.0,96.0,52.0,1502.0,894.0,133.0,1376.0,2019
387,64007,Zehlendorf Südwest,8143.0,71.0,59.0,661.0,130.0,249.0,2921.0,74.0,471.0,534.0,330.0,111.0,52.0,1889.0,1154.0,208.0,1440.0,2020
388,64007,Zehlendorf Südwest,10245.0,78.0,34.0,751.0,191.0,306.0,3252.0,146.0,478.0,602.0,243.0,82.0,45.0,1577.0,718.0,194.0,1641.0,2021
389,64007,Zehlendorf Südwest,9381.282108554840,63.28642692279060,48.395502940957500,617.9733452460730,122.85012285012300,316.43213461395300,3469.585287767110,107.95919886829000,681.259772168863,550.9641873278240,301.5412106321200,100.51373687737300,70.7318889137071,1723.6244508971800,692.4279651552380,130.29558484103900,1634.2789070061800,2022
390,71002,Schöneberg Nordost,11920.0,237.0,83.0,964.0,285.0,346.0,5213.0,193.0,880.0,1135.0,421.0,74.0,39.0,1244.0,359.0,372.0,2861.0,2013
391,71002,Schöneberg Nordost,11468.0,211.0,116.0,837.0,250.0,431.0,5369.0,164.0,923.0,1212.0,479.0,56.0,17.0,1078.0,254.0,341.0,2536.0,2014
392,71002,Schöneberg Nordost,13027.0,157.0,102.0,1047.0,280.0,394.0,6441.0,182.0,1013.0,1381.0,470.0,55.0,25.0,1195.0,318.0,246.0,2899.0,2015
393,71002,Schöneberg Nordost,12952.0,109.0,59.0,1040.0,247.0,386.0,6384.0,164.0,822.0,1430.0,298.0,55.0,25.0,1447.0,201.0,344.0,3083.0,2016
394,71002,Schöneberg Nordost,11748.0,116.0,62.0,956.0,249.0,287.0,5514.0,175.0,673.0,1463.0,274.0,58.0,29.0,935.0,150.0,524.0,2431.0,2017
395,71002,Schöneberg Nordost,13206.0,99.0,70.0,1008.0,308.0,300.0,7024.0,99.0,658.0,1242.0,255.0,58.0,33.0,934.0,284.0,662.0,4318.0,2018
396,71002,Schöneberg Nordost,12118.0,111.0,82.0,850.0,234.0,345.0,4930.0,82.0,526.0,1076.0,197.0,70.0,37.0,1532.0,670.0,481.0,2954.0,2019
397,71002,Schöneberg Nordost,11998.0,112.0,50.0,888.0,191.0,399.0,5106.0,87.0,668.0,1295.0,149.0,54.0,21.0,1162.0,411.0,548.0,2395.0,2020
398,71002,Schöneberg Nordost,11654.0,113.0,67.0,845.0,205.0,318.0,5005.0,67.0,707.0,1105.0,163.0,50.0,13.0,1218.0,326.0,699.0,2506.0,2021
399,71002,Schöneberg Nordost,12982.251479043400,129.15590367469400,79.16006999416720,920.7566036163650,220.8149320889930,454.12882259811700,7007.749354220480,74.99375052078990,799.9333388884260,1404.0496625281200,183.31805682859800,29.164236313640500,0.0,1091.5757020248300,199.98333472210700,416.6319473377220,3412.215648695940,2022
400,43005,Mierendorffplatz,12168.0,267.0,144.0,978.0,232.0,438.0,5448.0,82.0,1107.0,656.0,390.0,68.0,21.0,793.0,96.0,526.0,3063.0,2013
401,43005,Mierendorffplatz,14415.0,277.0,108.0,890.0,263.0,452.0,5808.0,108.0,1383.0,479.0,283.0,27.0,0.0,789.0,121.0,830.0,2435.0,2014
402,43005,Mierendorffplatz,14979.0,133.0,67.0,1039.0,307.0,386.0,6816.0,187.0,1406.0,820.0,313.0,80.0,47.0,973.0,127.0,200.0,2545.0,2015
403,43005,Mierendorffplatz,14740.0,172.0,73.0,945.0,165.0,509.0,6577.0,152.0,1011.0,568.0,185.0,53.0,26.0,1302.0,330.0,251.0,2479.0,2016
404,43005,Mierendorffplatz,14129.0,79.0,53.0,1110.0,217.0,447.0,6299.0,197.0,1255.0,926.0,250.0,13.0,7.0,1182.0,210.0,269.0,3035.0,2017
405,43005,Mierendorffplatz,12937.0,45.0,19.0,1027.0,227.0,487.0,5510.0,123.0,838.0,819.0,175.0,71.0,65.0,786.0,136.0,325.0,2593.0,2018
406,43005,Mierendorffplatz,11451.0,129.0,45.0,1047.0,239.0,465.0,4724.0,174.0,827.0,627.0,149.0,84.0,45.0,1215.0,187.0,304.0,2850.0,2019
407,43005,Mierendorffplatz,12244.0,142.0,90.0,1315.0,271.0,458.0,4685.0,155.0,1141.0,780.0,193.0,45.0,19.0,1186.0,200.0,535.0,3106.0,2020
408,43005,Mierendorffplatz,11752.0,84.0,78.0,908.0,227.0,396.0,4605.0,156.0,1116.0,824.0,123.0,78.0,52.0,1044.0,188.0,344.0,2387.0,2021
409,43005,Mierendorffplatz,12388.04994443360,163.43073805321300,111.13290187618500,1183.2385435052600,274.56363992939800,634.1112636464670,4968.294436817680,248.41472184088400,1215.924691115910,771.3930836111660,156.89350853108500,91.52121330979930,19.611688566385600,1287.8342158593200,209.1913447081130,202.65411518598400,2876.3809897365500,2022
410,11003,Alexanderplatz,36892.0,382.0,228.0,2773.0,724.0,631.0,19528.0,160.0,1378.0,1673.0,583.0,81.0,35.0,2416.0,888.0,1007.0,5739.0,2013
411,11003,Alexanderplatz,42672.0,401.0,210.0,2601.0,752.0,684.0,21235.0,169.0,1375.0,2147.0,486.0,89.0,34.0,2294.0,686.0,938.0,5861.0,2014
412,11003,Alexanderplatz,45938.0,305.0,176.0,2882.0,830.0,629.0,24324.0,156.0,1572.0,2097.0,459.0,68.0,23.0,2295.0,660.0,971.0,5876.0,2015
413,11003,Alexanderplatz,42937.0,307.0,190.0,2657.0,731.0,597.0,24844.0,149.0,1444.0,2373.0,414.0,90.0,38.0,2026.0,618.0,1002.0,5474.0,2016
414,11003,Alexanderplatz,37791.0,254.0,161.0,3155.0,853.0,567.0,18988.0,158.0,1260.0,1677.0,268.0,80.0,29.0,2075.0,619.0,1445.0,5786.0,2017
415,11003,Alexanderplatz,33980.0,231.0,143.0,2700.0,646.0,547.0,17837.0,120.0,1013.0,1550.0,235.0,48.0,11.0,1836.0,595.0,1714.0,4940.0,2018
416,11003,Alexanderplatz,37331.0,261.0,146.0,3185.0,812.0,694.0,18168.0,96.0,951.0,1550.0,238.0,73.0,21.0,2193.0,637.0,1804.0,6265.0,2019
417,11003,Alexanderplatz,33163.0,236.0,138.0,2780.0,808.0,669.0,14995.0,83.0,1056.0,1296.0,260.0,89.0,28.0,2301.0,579.0,1398.0,5954.0,2020
418,11003,Alexanderplatz,26687.0,261.0,157.0,2394.0,769.0,735.0,10793.0,69.0,1051.0,1259.0,130.0,95.0,22.0,2197.0,535.0,1451.0,5454.0,2021
419,11003,Alexanderplatz,31272.015011357300,268.2950916812060,162.9522335977880,3007.209401850080,842.742864667347,933.2718833327850,14881.3246864404,82.29910787767060,1017.2169733680100,1402.376798235510,177.7660730157690,113.57276887118500,21.397768048194400,2208.908055436680,528.3602725746450,1139.0196530269600,6259.670145175630,2022
420,91004,Johannisthal,7563.0,54.0,16.0,499.0,87.0,282.0,3268.0,309.0,825.0,440.0,244.0,60.0,33.0,820.0,190.0,87.0,1265.0,2013
421,91004,Johannisthal,6732.0,81.0,49.0,459.0,92.0,238.0,3153.0,162.0,551.0,448.0,200.0,59.0,16.0,777.0,70.0,76.0,1328.0,2014
422,91004,Johannisthal,6779.0,58.0,21.0,510.0,96.0,234.0,3212.0,154.0,526.0,404.0,324.0,58.0,37.0,542.0,80.0,112.0,1345.0,2015
423,91004,Johannisthal,7599.0,41.0,21.0,568.0,103.0,238.0,4039.0,222.0,661.0,873.0,418.0,21.0,10.0,589.0,72.0,77.0,1601.0,2016
424,91004,Johannisthal,7432.0,35.0,30.0,657.0,136.0,273.0,3380.0,303.0,909.0,475.0,187.0,30.0,5.0,712.0,152.0,131.0,1480.0,2017
425,91004,Johannisthal,7484.0,25.0,15.0,718.0,110.0,397.0,2972.0,196.0,723.0,512.0,146.0,120.0,25.0,863.0,120.0,110.0,1837.0,2018
426,91004,Johannisthal,7027.0,60.0,30.0,608.0,111.0,327.0,3011.0,236.0,794.0,488.0,196.0,70.0,25.0,684.0,50.0,166.0,1669.0,2019
427,91004,Johannisthal,7530.0,80.0,45.0,558.0,90.0,352.0,3090.0,186.0,578.0,502.0,171.0,45.0,30.0,774.0,166.0,156.0,1648.0,2020
428,91004,Johannisthal,7394.0,15.0,0.0,565.0,109.0,342.0,2846.0,179.0,615.0,555.0,159.0,55.0,20.0,793.0,94.0,159.0,1612.0,2021
429,91004,Johannisthal,8030.112923462990,53.08367918154620,9.651578033008400,685.2620403435960,149.59945951163000,516.3594247659490,3131.9370717112200,106.16735836309200,675.6104623105880,526.0110027989580,221.98629475919300,38.60631213203360,4.825789016504200,743.1715085416470,120.64472541260500,130.29630344561300,2031.6571759482700,2022
430,81002,Neuköllner Mitte/Zentrum,24157.0,331.0,169.0,2113.0,601.0,633.0,11377.0,146.0,1080.0,580.0,463.0,103.0,50.0,1612.0,320.0,495.0,5205.0,2013
431,81002,Neuköllner Mitte/Zentrum,26639.0,244.0,122.0,1981.0,642.0,655.0,11528.0,153.0,1409.0,637.0,400.0,88.0,29.0,1630.0,367.0,442.0,4415.0,2014
432,81002,Neuköllner Mitte/Zentrum,26670.0,238.0,108.0,2015.0,638.0,568.0,12412.0,145.0,1067.0,881.0,406.0,77.0,28.0,1769.0,318.0,522.0,4546.0,2015
433,81002,Neuköllner Mitte/Zentrum,25485.0,297.0,146.0,1988.0,633.0,524.0,12837.0,146.0,1006.0,982.0,323.0,86.0,36.0,1720.0,279.0,456.0,4719.0,2016
434,81002,Neuköllner Mitte/Zentrum,24401.0,226.0,97.0,2073.0,617.0,572.0,12330.0,207.0,1464.0,937.0,283.0,121.0,55.0,1905.0,333.0,593.0,4930.0,2017
435,81002,Neuköllner Mitte/Zentrum,23221.0,278.0,147.0,1913.0,582.0,482.0,11814.0,128.0,1378.0,985.0,176.0,89.0,42.0,1627.0,228.0,875.0,4104.0,2018
436,81002,Neuköllner Mitte/Zentrum,24305.0,257.0,134.0,1983.0,709.0,565.0,12115.0,76.0,1153.0,1014.0,255.0,79.0,42.0,1634.0,307.0,1216.0,4486.0,2019
437,81002,Neuköllner Mitte/Zentrum,22525.0,245.0,111.0,2018.0,680.0,519.0,10272.0,76.0,1628.0,819.0,171.0,126.0,50.0,1697.0,263.0,1834.0,4018.0,2020
438,81002,Neuköllner Mitte/Zentrum,19408.0,175.0,95.0,1459.0,485.0,479.0,9132.0,66.0,2394.0,929.0,132.0,117.0,42.0,1435.0,228.0,1199.0,3294.0,2021
439,81002,Neuköllner Mitte/Zentrum,22730.257110591700,273.13076135199700,157.57543924153700,1830.5013525225200,609.2916984006090,695.9581899834550,11250.886361845700,55.15140373453790,2174.541061533210,1205.4521101977600,136.56538067599900,110.30280746907600,42.0201171310765,1538.986789925680,207.47432833469000,1412.9264385324500,4086.45639099719,2022
440,82007,Britz,10295.0,181.0,106.0,813.0,159.0,416.0,4372.0,248.0,1216.0,385.0,402.0,84.0,35.0,906.0,106.0,75.0,2144.0,2013
441,82007,Britz,11671.0,194.0,123.0,889.0,233.0,339.0,4907.0,220.0,955.0,440.0,471.0,35.0,9.0,964.0,176.0,158.0,2205.0,2014
442,82007,Britz,12596.0,118.0,53.0,880.0,193.0,293.0,5433.0,153.0,1130.0,661.0,363.0,57.0,31.0,963.0,166.0,320.0,2071.0,2015
443,82007,Britz,12614.0,96.0,52.0,1006.0,248.0,401.0,6170.0,292.0,1337.0,518.0,601.0,74.0,17.0,1076.0,161.0,152.0,2743.0,2016
444,82007,Britz,10790.0,156.0,91.0,975.0,277.0,412.0,5003.0,221.0,1088.0,438.0,395.0,91.0,74.0,1032.0,156.0,160.0,2484.0,2017
445,82007,Britz,9648.0,113.0,52.0,892.0,169.0,403.0,4478.0,147.0,1126.0,424.0,325.0,65.0,48.0,1187.0,268.0,143.0,2226.0,2018
446,82007,Britz,11040.0,82.0,56.0,1042.0,246.0,458.0,4718.0,143.0,982.0,428.0,545.0,61.0,30.0,1245.0,164.0,216.0,2781.0,2019
447,82007,Britz,11909.0,117.0,65.0,1187.0,237.0,514.0,5000.0,138.0,985.0,367.0,298.0,95.0,47.0,1162.0,151.0,350.0,2846.0,2020
448,82007,Britz,11013.0,100.0,69.0,1117.0,268.0,476.0,4675.0,152.0,1316.0,316.0,216.0,74.0,39.0,1035.0,78.0,234.0,2762.0,2021
449,82007,Britz,11308.108108108100,142.7027027027030,90.81081081081080,1297.2972972973000,307.02702702702700,575.1351351351350,4748.108108108110,263.7837837837840,1470.2702702702700,341.6216216216220,172.97297297297300,151.35135135135100,73.51351351351350,1228.1081081081100,168.64864864864900,198.91891891891900,2672.4324324324300,2022
450,72003,Schöneberg Südwest,9403.0,156.0,85.0,798.0,216.0,286.0,4697.0,90.0,748.0,1144.0,366.0,40.0,15.0,823.0,140.0,236.0,2313.0,2013
451,72003,Schöneberg Südwest,10718.0,99.0,60.0,612.0,129.0,264.0,4984.0,104.0,1025.0,1124.0,433.0,45.0,15.0,786.0,169.0,428.0,1820.0,2014
452,72003,Schöneberg Südwest,10431.0,79.0,59.0,928.0,221.0,280.0,5309.0,133.0,766.0,1351.0,260.0,5.0,0.0,742.0,108.0,388.0,2338.0,2015
453,72003,Schöneberg Südwest,10778.0,97.0,58.0,940.0,189.0,320.0,5401.0,170.0,785.0,1284.0,281.0,48.0,19.0,862.0,150.0,262.0,2364.0,2016
454,72003,Schöneberg Südwest,10177.0,96.0,67.0,851.0,202.0,288.0,4961.0,173.0,793.0,1178.0,221.0,43.0,19.0,909.0,144.0,240.0,2158.0,2017
455,72003,Schöneberg Südwest,11240.0,81.0,38.0,716.0,196.0,329.0,5754.0,81.0,511.0,1447.0,244.0,14.0,10.0,817.0,181.0,439.0,3113.0,2018
456,72003,Schöneberg Südwest,10161.0,81.0,43.0,850.0,228.0,342.0,4715.0,62.0,541.0,1102.0,223.0,52.0,19.0,945.0,90.0,351.0,3010.0,2019
457,72003,Schöneberg Südwest,9785.0,114.0,62.0,849.0,199.0,356.0,4172.0,128.0,664.0,920.0,190.0,66.0,47.0,1062.0,204.0,422.0,2645.0,2020
458,72003,Schöneberg Südwest,8612.0,71.0,38.0,669.0,199.0,261.0,3931.0,119.0,745.0,698.0,138.0,33.0,14.0,821.0,190.0,285.0,2136.0,2021
459,72003,Schöneberg Südwest,9935.000237225410,52.1895905489396,42.70057408549600,915.6900887223040,185.0358210371500,327.37106798880300,5105.090857332640,166.05778811026200,721.1652512217110,991.6022204298520,109.12368932960100,37.956065853774300,28.467049390330700,920.4345969540260,137.59073871993200,265.6924609764200,2770.7928073255200,2022
460,64008,Zehlendorf Nord,8960.0,53.0,17.0,463.0,96.0,250.0,5073.0,202.0,1580.0,519.0,699.0,34.0,5.0,888.0,312.0,91.0,1335.0,2013
461,64008,Zehlendorf Nord,8964.0,50.0,24.0,333.0,67.0,192.0,5638.0,249.0,1367.0,897.0,1069.0,58.0,14.0,945.0,336.0,101.0,1504.0,2014
462,64008,Zehlendorf Nord,9435.0,60.0,31.0,461.0,98.0,225.0,6012.0,215.0,1373.0,1084.0,824.0,36.0,14.0,1082.0,368.0,91.0,1729.0,2015
463,64008,Zehlendorf Nord,9565.0,49.0,38.0,459.0,113.0,198.0,5781.0,252.0,1524.0,1098.0,702.0,35.0,9.0,1230.0,483.0,101.0,1317.0,2016
464,64008,Zehlendorf Nord,8243.0,63.0,33.0,488.0,79.0,222.0,4199.0,219.0,850.0,922.0,457.0,61.0,12.0,1127.0,450.0,107.0,1298.0,2017
465,64008,Zehlendorf Nord,7567.0,35.0,19.0,438.0,103.0,198.0,3932.0,133.0,1003.0,721.0,385.0,40.0,19.0,1049.0,429.0,156.0,1152.0,2018
466,64008,Zehlendorf Nord,7876.0,70.0,33.0,465.0,91.0,242.0,4022.0,146.0,848.0,862.0,344.0,53.0,28.0,1090.0,497.0,93.0,1283.0,2019
467,64008,Zehlendorf Nord,7899.0,49.0,37.0,546.0,77.0,242.0,3632.0,107.0,593.0,806.0,444.0,70.0,14.0,1320.0,462.0,184.0,1724.0,2020
468,64008,Zehlendorf Nord,7284.0,54.0,24.0,428.0,101.0,242.0,3040.0,125.0,567.0,590.0,357.0,87.0,24.0,1300.0,491.0,195.0,1361.0,2021
469,64008,Zehlendorf Nord,7858.691140524840,57.64884932896740,32.28335562422170,505.00392012175400,106.0738827653,265.18470691325,3779.458562007100,175.25250196006100,599.5480330212610,689.48023797445,375.87049762486700,34.589309597380400,13.835723838952200,1139.1412627404000,387.40026749066100,207.5358575842830,1588.8022875063400,2022
470,102005,Hellersdorf Ost,8254.0,132.0,79.0,946.0,159.0,391.0,2866.0,95.0,370.0,629.0,74.0,100.0,48.0,1126.0,174.0,169.0,2311.0,2013
471,102005,Hellersdorf Ost,8706.0,93.0,46.0,1191.0,165.0,397.0,3022.0,139.0,516.0,536.0,62.0,41.0,21.0,959.0,242.0,201.0,2708.0,2014
472,102005,Hellersdorf Ost,8513.0,71.0,41.0,1197.0,213.0,421.0,2912.0,162.0,644.0,386.0,71.0,61.0,15.0,1365.0,274.0,228.0,2572.0,2015
473,102005,Hellersdorf Ost,9095.0,135.0,95.0,1400.0,276.0,467.0,3205.0,196.0,577.0,517.0,90.0,166.0,45.0,1465.0,341.0,246.0,2980.0,2016
